Top_Material,61 Setup,61 Machine,61 Labour,62 Setup,62 Machine,62 Labour,65 Setup,65 Machine,65 Labour,67 Setup,67 Machine,67 Labour,68 Setup,68 Machine,68 Labour,69 Setup,69 Machine,69 Labour,70 Setup,70 Machine,70 Labour,71 Setup,71 Machine,71 Labour,81 Setup,81 Machine,81 Labour,82 Setup,82 Machine,82 Labour,83 Setup,83 Machine,83 Labour,101 Setup,101 Machine,101 Labour,105 Setup,105 Machine,105 Labour,1107 Setup,1107 Machine,1107 Labour,127 Setup,127 Machine,127 Labour,131 Setup,131 Machine,131 Labour,200 Setup,200 Machine,200 Labour,201 Setup,201 Machine,201 Labour,202 Setup,202 Machine,202 Labour,206 Setup,206 Machine,206 Labour,209 Setup,209 Machine,209 Labour,210 Setup,210 Machine,210 Labour,211 Setup,211 Machine,211 Labour,213 Setup,213 Machine,213 Labour,217 Setup,217 Machine,217 Labour,220 Setup,220 Machine,220 Labour,231 Setup,231 Machine,231 Labour,234 Setup,234 Machine,234 Labour,251 Setup,251 Machine,251 Labour,252 Setup,252 Machine,252 Labour,302 Setup,302 Machine,302 Labour,303 Setup,303 Machine,303 Labour,304 Setup,304 Machine,304 Labour,305 Setup,305 Machine,305 Labour,310 Setup,310 Machine,310 Labour,316 Setup,316 Machine,316 Labour,317 Setup,317 Machine,317 Labour,319 Setup,319 Machine,319 Labour,320 Setup,320 Machine,320 Labour,321 Setup,321 Machine,321 Labour,322 Setup,322 Machine,322 Labour,323 Setup,323 Machine,323 Labour,324 Setup,324 Machine,324 Labour,326 Setup,326 Machine,326 Labour,336 Setup,336 Machine,336 Labour,337 Setup,337 Machine,337 Labour,386 Setup,386 Machine,386 Labour,387 Setup,387 Machine,387 Labour,388 Setup,388 Machine,388 Labour,389 Setup,389 Machine,389 Labour,470 Setup,470 Machine,470 Labour,500 Setup,500 Machine,500 Labour,635 Setup,635 Machine,635 Labour,638 Setup,638 Machine,638 Labour,640 Setup,640 Machine,640 Labour,646 Setup,646 Machine,646 Labour,648 Setup,648 Machine,648 Labour,681 Setup,681 Machine,681 Labour,850 Setup,850 Machine,850 Labour,920 Setup,920 Machine,920 Labour,921 Setup,921 Machine,921 Labour
241744,,,,,,,,,,54.0,233.901,233.901,,83.348,83.348,,,,,0.5,0.5,78.0,11.907,11.907,,,,,,,,,,545.0,24.360064935064933,24.360064935064933,,,,,,,,,,,,,420.0,19.278,19.278,,,,,,,,,,,,,980.4,126.488,143.488,60.0,1.596,1.596,,,,,,,,,,,,,,,,420.0,33.81065205627706,33.81065205627706,,65.24492276334776,16.277308802308802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,16.5,16.5,,,,,,,,,,,,,,,,600.0,11.07297619047619,11.07297619047619,,,,,,
241745,,,,,,,,,,72.0,299.256,299.256,,125.022,125.022,,,,,0.5,0.5,78.0,11.907,11.907,,,,,,,,,,600.0,26.517207792207792,26.517207792207792,,,,,,,,,,,,,540.0,24.102,24.102,,,,,,,,,,,,,1030.4,135.838,152.838,60.0,1.596,1.596,,,,,,,,,,,,,,,,480.0,37.267461580086575,37.267461580086575,,66.01873228715729,16.51540404040404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,14.4,14.4,,,,,,,,,,,,,,,,625.0,11.346785714285714,11.346785714285714,,,,,,
241746,,,,,,,,,,72.0,302.695,302.695,,125.022,125.022,,,,,0.5,0.5,78.0,11.907,11.907,,,,,,,,,,600.0,26.517207792207792,26.517207792207792,,,,,,,,,,,,,600.0,26.916,26.916,,,,,,,,,,,,,1030.4,137.53799999999998,154.53799999999998,60.0,1.596,1.596,,,,,,,,,,,,,,,,480.0,38.21946158008658,38.21946158008658,,66.01873228715729,16.51540404040404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,17.9,17.9,,,,,,,,,,,,,,,,625.0,11.346785714285714,11.346785714285714,,,,,,
241747,,,,,,,,,,54.0,318.747,318.747,,125.022,125.022,,,,,0.75,0.75,78.0,15.54,15.54,,,,,,,,,,545.0,33.399025974025975,33.399025974025975,,,,,,,,,,,,,420.0,24.102,24.102,,,,,,,,,,,,,980.4,174.088,197.888,60.0,1.596,1.596,,,,,,,,,,,,,,,,420.0,47.12815602453102,47.12815602453102,,92.24602572150071,22.52323232323232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,27.4,27.4,,,,,,,,,,,,,,,,600.0,15.548035714285714,15.548035714285714,,,,,,
241748,,,,,,,,,,54.0,214.41,214.41,,83.348,83.348,,,,,0.5,0.5,78.0,11.907,11.907,,,,,,,,,,545.0,24.360064935064933,24.360064935064933,,,,,,,,,,,,,480.0,19.278,19.278,,,,,,,,,,,,,980.4,119.688,136.688,60.0,1.596,1.596,,,,,,,,,,,,,,,,420.0,30.002652056277054,30.002652056277054,,65.24492276334776,16.277308802308802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,10.9,10.9,,,,,,,,,,,,,,,,600.0,11.07297619047619,11.07297619047619,,,,,,
241749,,,,,,,,,,54.0,217.849,217.849,,83.348,83.348,,,,,0.5,0.5,78.0,11.907,11.907,,,,,,,,,,545.0,24.360064935064933,24.360064935064933,,,,,,,,,,,,,540.0,22.092,22.092,,,,,,,,,,,,,980.4,121.388,138.388,60.0,1.596,1.596,,,,,,,,,,,,,,,,420.0,30.95465205627705,30.95465205627705,,65.24492276334776,16.277308802308802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,10.9,10.9,,,,,,,,,,,,,,,,600.0,11.07297619047619,11.07297619047619,,,,,,
241750,,,,,,,,,,54.0,233.901,233.901,,83.348,83.348,,,,,0.5,0.5,78.0,11.907,11.907,,,,,,,,,,545.0,24.360064935064933,24.360064935064933,,,,,,,,,,,,,480.0,19.278,19.278,,,,,,,,,,,,,980.4,123.088,140.088,60.0,1.596,1.596,,,,,,,,,,,,,,,,420.0,31.906652056277053,31.906652056277053,,65.24492276334776,16.277308802308802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,17.9,17.9,,,,,,,,,,,,,,,,600.0,11.07297619047619,11.07297619047619,,,,,,
241751,,,,,,,,,,54.0,237.34,237.34,,83.348,83.348,,,,,0.5,0.5,78.0,11.907,11.907,,,,,,,,,,545.0,24.360064935064933,24.360064935064933,,,,,,,,,,,,,540.0,22.092,22.092,,,,,,,,,,,,,980.4,124.788,141.78799999999998,60.0,1.596,1.596,,,,,,,,,,,,,,,,420.0,32.85865205627705,32.85865205627705,,65.24492276334776,16.277308802308802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,17.9,17.9,,,,,,,,,,,,,,,,600.0,11.07297619047619,11.07297619047619,,,,,,
241752,,,,,,,,,,54.0,233.901,233.901,,83.348,83.348,,,,,0.5,0.5,78.0,11.907,11.907,,,,,,,,,,545.0,24.360064935064933,24.360064935064933,,,,,,,,,,,,,480.0,19.278,19.278,,,,,,,,,,,,,980.4,126.488,143.488,60.0,1.596,1.596,,,,,,,,,,,,,,,,420.0,33.81065205627706,33.81065205627706,,65.24492276334776,16.277308802308802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,16.5,16.5,,,,,,,,,,,,,,,,600.0,11.07297619047619,11.07297619047619,,,,,,
241753,,,,,,,,,,72.0,299.256,299.256,,125.022,125.022,,,,,0.5,0.5,78.0,11.907,11.907,,,,,,,,,,600.0,26.517207792207792,26.517207792207792,,,,,,,,,,,,,600.0,24.102,24.102,,,,,,,,,,,,,1030.4,135.838,152.838,60.0,1.596,1.596,,,,,,,,,,,,,,,,480.0,37.267461580086575,37.267461580086575,,66.01873228715729,16.51540404040404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,17.9,17.9,,,,,,,,,,,,,,,,625.0,11.346785714285714,11.346785714285714,,,,,,
241754,,,,,,,,,,72.0,302.695,302.695,,125.022,125.022,,,,,0.5,0.5,78.0,11.907,11.907,,,,,,,,,,600.0,26.517207792207792,26.517207792207792,,,,,,,,,,,,,660.0,26.916,26.916,,,,,,,,,,,,,1030.4,137.53799999999998,154.53799999999998,60.0,1.596,1.596,,,,,,,,,,,,,,,,480.0,38.21946158008658,38.21946158008658,,66.01873228715729,16.51540404040404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,17.9,17.9,,,,,,,,,,,,,,,,625.0,11.346785714285714,11.346785714285714,,,,,,
241755,,,,,,,,,,54.0,318.747,318.747,,125.022,125.022,,,,,0.75,0.75,78.0,15.54,15.54,,,,,,,,,,545.0,33.399025974025975,33.399025974025975,,,,,,,,,,,,,480.0,24.102,24.102,,,,,,,,,,,,,980.4,174.088,197.888,60.0,1.596,1.596,,,,,,,,,,,,,,,,420.0,47.12815602453102,47.12815602453102,,92.24602572150071,22.52323232323232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,27.4,27.4,,,,,,,,,,,,,,,,600.0,15.548035714285714,15.548035714285714,,,,,,
241756,,,,,,,,,,54.0,214.41,214.41,,83.348,83.348,,,,,0.5,0.5,78.0,11.907,11.907,,,,,,,,,,545.0,25.30381493506493,25.30381493506493,,,,,,,,,,,,,420.0,19.776,19.776,,,,,,,,,,,,,980.4,122.736,139.736,60.0,1.596,1.596,,,,,,,,,,,,,,,,420.0,30.002652056277054,30.002652056277054,,65.5234941919192,16.32492784992785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.875,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,14.4,14.4,,,,,,,,,,,,,,,,600.0,11.210476190476191,11.210476190476191,,,,,,
241757,,,,,,,,,,54.0,217.849,217.849,,83.348,83.348,,,,,0.5,0.5,78.0,11.907,11.907,,,,,,,,,,545.0,25.30381493506493,25.30381493506493,,,,,,,,,,,,,480.0,22.59,22.59,,,,,,,,,,,,,980.4,124.436,141.436,60.0,1.596,1.596,,,,,,,,,,,,,,,,420.0,30.95465205627705,30.95465205627705,,65.5234941919192,16.32492784992785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.875,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,10.9,10.9,,,,,,,,,,,,,,,,600.0,11.210476190476191,11.210476190476191,,,,,,
241758,,,,,,,,,,54.0,233.901,233.901,,83.348,83.348,,,,,0.5,0.5,78.0,11.907,11.907,,,,,,,,,,545.0,25.30381493506493,25.30381493506493,,,,,,,,,,,,,420.0,19.776,19.776,,,,,,,,,,,,,980.4,126.136,143.136,60.0,1.596,1.596,,,,,,,,,,,,,,,,420.0,31.906652056277053,31.906652056277053,,65.5234941919192,16.32492784992785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.875,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,17.9,17.9,,,,,,,,,,,,,,,,600.0,11.210476190476191,11.210476190476191,,,,,,
241759,,,,,,,,,,54.0,237.34,237.34,,83.348,83.348,,,,,0.5,0.5,78.0,11.907,11.907,,,,,,,,,,545.0,25.30381493506493,25.30381493506493,,,,,,,,,,,,,480.0,22.59,22.59,,,,,,,,,,,,,980.4,127.836,144.83599999999998,60.0,1.596,1.596,,,,,,,,,,,,,,,,420.0,32.85865205627705,32.85865205627705,,65.5234941919192,16.32492784992785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.875,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,14.4,14.4,,,,,,,,,,,,,,,,600.0,11.210476190476191,11.210476190476191,,,,,,
241760,,,,,,,,,,54.0,233.901,233.901,,83.348,83.348,,,,,0.5,0.5,78.0,11.907,11.907,,,,,,,,,,545.0,25.30381493506493,25.30381493506493,,,,,,,,,,,,,420.0,19.776,19.776,,,,,,,,,,,,,980.4,129.536,146.536,60.0,1.596,1.596,,,,,,,,,,,,,,,,420.0,33.81065205627706,33.81065205627706,,65.5234941919192,16.32492784992785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.875,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,16.5,16.5,,,,,,,,,,,,,,,,600.0,11.210476190476191,11.210476190476191,,,,,,
241761,,,,,,,,,,72.0,299.256,299.256,,125.022,125.022,,,,,0.5,0.5,78.0,11.907,11.907,,,,,,,,,,600.0,27.460957792207797,27.460957792207797,,,,,,,,,,,,,540.0,24.6,24.6,,,,,,,,,,,,,1030.4,138.886,155.886,60.0,1.596,1.596,,,,,,,,,,,,,,,,480.0,37.267461580086575,37.267461580086575,,66.29730371572872,16.563023088023087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.875,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,21.4,21.4,,,,,,,,,,,,,,,,625.0,11.484285714285717,11.484285714285717,,,,,,
241762,,,,,,,,,,72.0,302.695,302.695,,125.022,125.022,,,,,0.5,0.5,78.0,11.907,11.907,,,,,,,,,,600.0,27.460957792207797,27.460957792207797,,,,,,,,,,,,,600.0,27.414,27.414,,,,,,,,,,,,,1030.4,140.58599999999998,157.58599999999998,60.0,1.596,1.596,,,,,,,,,,,,,,,,480.0,38.21946158008658,38.21946158008658,,66.29730371572872,16.563023088023087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.875,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,17.9,17.9,,,,,,,,,,,,,,,,625.0,11.484285714285717,11.484285714285717,,,,,,
241763,,,,,,,,,,54.0,318.747,318.747,,125.022,125.022,,,,,0.75,0.75,78.0,15.54,15.54,,,,,,,,,,545.0,34.342775974025976,34.342775974025976,,,,,,,,,,,,,420.0,24.6,24.6,,,,,,,,,,,,,980.4,177.136,200.936,60.0,1.596,1.596,,,,,,,,,,,,,,,,420.0,47.12815602453102,47.12815602453102,,92.52459715007215,22.57085137085137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.875,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,27.4,27.4,,,,,,,,,,,,,,,,600.0,15.685535714285717,15.685535714285717,,,,,,
241764,,,,,,,,,,54.0,214.41,214.41,,83.348,83.348,,,,,0.5,0.5,78.0,11.907,11.907,,,,,,,,,,545.0,25.30381493506493,25.30381493506493,,,,,,,,,,,,,540.0,22.59,22.59,,,,,,,,,,,,,980.4,122.736,139.736,60.0,1.596,1.596,,,,,,,,,,,,,,,,420.0,30.002652056277054,30.002652056277054,,65.5234941919192,16.32492784992785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.875,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,10.9,10.9,,,,,,,,,,,,,,,,600.0,11.210476190476191,11.210476190476191,,,,,,
241765,,,,,,,,,,54.0,217.849,217.849,,83.348,83.348,,,,,0.5,0.5,78.0,11.907,11.907,,,,,,,,,,545.0,25.30381493506493,25.30381493506493,,,,,,,,,,,,,600.0,25.404,25.404,,,,,,,,,,,,,980.4,124.436,141.436,60.0,1.596,1.596,,,,,,,,,,,,,,,,420.0,30.95465205627705,30.95465205627705,,65.5234941919192,16.32492784992785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.875,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,10.9,10.9,,,,,,,,,,,,,,,,600.0,11.210476190476191,11.210476190476191,,,,,,
241766,,,,,,,,,,54.0,233.901,233.901,,83.348,83.348,,,,,0.5,0.5,78.0,11.907,11.907,,,,,,,,,,545.0,25.30381493506493,25.30381493506493,,,,,,,,,,,,,540.0,22.59,22.59,,,,,,,,,,,,,980.4,126.136,143.136,60.0,1.596,1.596,,,,,,,,,,,,,,,,420.0,31.906652056277053,31.906652056277053,,65.5234941919192,16.32492784992785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.875,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,17.9,17.9,,,,,,,,,,,,,,,,600.0,11.210476190476191,11.210476190476191,,,,,,
241767,,,,,,,,,,54.0,237.34,237.34,,83.348,83.348,,,,,0.5,0.5,78.0,11.907,11.907,,,,,,,,,,545.0,25.30381493506493,25.30381493506493,,,,,,,,,,,,,600.0,25.404,25.404,,,,,,,,,,,,,980.4,127.836,144.83599999999998,60.0,1.596,1.596,,,,,,,,,,,,,,,,420.0,32.85865205627705,32.85865205627705,,65.5234941919192,16.32492784992785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.875,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,17.9,17.9,,,,,,,,,,,,,,,,600.0,11.210476190476191,11.210476190476191,,,,,,
241768,,,,,,,,,,54.0,233.901,233.901,,83.348,83.348,,,,,0.5,0.5,78.0,11.907,11.907,,,,,,,,,,545.0,25.30381493506493,25.30381493506493,,,,,,,,,,,,,540.0,22.59,22.59,,,,,,,,,,,,,980.4,129.536,146.536,60.0,1.596,1.596,,,,,,,,,,,,,,,,420.0,33.81065205627706,33.81065205627706,,65.5234941919192,16.32492784992785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.875,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,17.9,17.9,,,,,,,,,,,,,,,,600.0,11.210476190476191,11.210476190476191,,,,,,
241769,,,,,,,,,,72.0,299.256,299.256,,125.022,125.022,,,,,0.5,0.5,78.0,11.907,11.907,,,,,,,,,,600.0,27.460957792207797,27.460957792207797,,,,,,,,,,,,,660.0,27.414,27.414,,,,,,,,,,,,,1030.4,138.886,155.886,60.0,1.596,1.596,,,,,,,,,,,,,,,,480.0,37.267461580086575,37.267461580086575,,66.29730371572872,16.563023088023087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.875,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,17.9,17.9,,,,,,,,,,,,,,,,625.0,11.484285714285717,11.484285714285717,,,,,,
241770,,,,,,,,,,72.0,302.695,302.695,,125.022,125.022,,,,,0.5,0.5,78.0,11.907,11.907,,,,,,,,,,600.0,27.460957792207797,27.460957792207797,,,,,,,,,,,,,720.0,30.228,30.228,,,,,,,,,,,,,1030.4,140.58599999999998,157.58599999999998,60.0,1.596,1.596,,,,,,,,,,,,,,,,480.0,38.21946158008658,38.21946158008658,,66.29730371572872,16.563023088023087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.875,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,17.9,17.9,,,,,,,,,,,,,,,,625.0,11.484285714285717,11.484285714285717,,,,,,
241771,,,,,,,,,,54.0,318.747,318.747,,125.022,125.022,,,,,0.75,0.75,78.0,15.54,15.54,,,,,,,,,,545.0,34.342775974025976,34.342775974025976,,,,,,,,,,,,,540.0,27.414,27.414,,,,,,,,,,,,,980.4,177.136,200.936,60.0,1.596,1.596,,,,,,,,,,,,,,,,420.0,47.12815602453102,47.12815602453102,,92.52459715007215,22.57085137085137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.875,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,27.4,27.4,,,,,,,,,,,,,,,,600.0,15.685535714285717,15.685535714285717,,,,,,
241800,,,,,,,,,,,,,,,,,,,0.0,1.998,1.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241801,,,,,,,,,,0.0,12.458,12.458,,,,,,,,1.998,1.998,,,,,,,,,,,,,80.0,3.8,3.8,,,,,,,,,,,,,,,,,,,30.0,3.4,3.4,,,,30.0,6.8,6.8,117.2,13.54,14.5,,,,,,,,,,,,,,,,60.0,1.44,1.44,165.0,9.804,9.804,,10.812857142857142,7.285714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.6,10.538,10.538,,,,,,,60.0,10.0,10.0,30.0,6.0,6.0,,,,125.0,1.8654761904761905,1.8654761904761905,,,,,,
241802,,,,,,,,,,0.0,15.408,15.408,,,,,,,,1.998,1.998,,,,,,,,,,,,,80.0,4.8,4.8,,,,,,,,,,,,,,,,,,,30.0,5.1,5.1,,,,30.0,10.2,10.2,117.2,18.44,19.4,,,,,,,,,,,,,,,,60.0,2.16,2.16,165.0,11.906,11.906,,15.369285714285716,10.428571428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.6,8.012,8.012,,,,,,,60.0,10.0,10.0,30.0,6.0,6.0,,,,125.0,2.354047619047619,2.354047619047619,,,,,,
241803,,,,,,,,,,0.0,15.736,15.736,,,,,,,,1.998,1.998,,,,,,,,,,,,,80.0,4.9,4.9,,,,,,,,,,,,,,,,,,,30.0,5.1,5.1,,,,80.4,11.16,12.12,66.8,19.18,19.18,,,,,,,,,,,,,,,,60.0,2.16,2.16,165.0,12.306,12.306,,17.069285714285712,11.428571428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.6,8.012,8.012,,,,,,,60.0,10.0,10.0,30.0,6.0,6.0,,,,125.0,2.499047619047619,2.499047619047619,,,,,,
241804,,,,,,,,,,0.0,22.293,22.293,,,,,,,,1.998,1.998,,,,,,,,,,,,,120.0,7.199999999999999,7.199999999999999,,,,,,,,,,,,,,,,,,,30.0,6.8,6.8,,,,30.0,13.6,13.6,167.6,26.540000000000003,28.46,,,,,,,,,,,,,,,,60.0,2.88,2.88,255.0,18.008,18.008,,21.625714285714285,14.571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8,14.33,14.33,,,,,,,90.0,16.0,16.0,30.0,6.0,6.0,,,,175.0,3.559285714285714,3.559285714285714,,,,,,
241805,,,,,,,,,,0.0,22.621,22.621,,,,,,,,1.998,1.998,,,,,,,,,,,,,120.0,7.399999999999999,7.399999999999999,,,,,,,,,,,,,,,,,,,30.0,6.8,6.8,,,,30.0,13.6,13.6,167.6,28.24,30.16,,,,,,,,,,,,,,,,60.0,2.88,2.88,255.0,18.608,18.608,,23.325714285714284,15.571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8,13.07,13.07,,,,,,,90.0,16.0,16.0,30.0,6.0,6.0,,,,175.0,3.724285714285714,3.724285714285714,,,,,,
241806,,,,,,,,,,0.0,25.243,25.243,,,,,,,,1.998,1.998,,,,,,,,,,,,,120.0,8.2,8.2,,,,,,,,,,,,,,,,,,,30.0,8.5,8.5,,,,30.0,17.0,17.0,167.6,31.44,33.36,,,,,,,,,,,,,,,,60.0,3.6,3.6,255.0,20.11,20.11,,26.182142857142857,17.714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8,11.804,11.804,,,,,,,90.0,16.0,16.0,30.0,6.0,6.0,,,,175.0,4.047857142857143,4.047857142857143,,,,,,
241807,,,,,,,,,,0.0,25.899,25.899,,,,,,,,1.998,1.998,,,,,,,,,,,,,120.0,8.5,8.5,,,,,,,,,,,,,,,,,,,30.0,8.5,8.5,,,,80.4,17.96,18.92,117.2,33.88,34.84,,,,,,,,,,,,,,,,60.0,3.6,3.6,255.0,21.11,21.11,,29.582142857142856,19.714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8,10.544,10.544,,,,,,,90.0,16.0,16.0,30.0,6.0,6.0,,,,175.0,4.357857142857142,4.357857142857142,,,,,,
241808,,,,,,,,,,0.0,26.227,26.227,,,,,,,,1.998,1.998,,,,,,,,,,,,,80.0,8.6,8.6,,,,,,,,,,,,,,,,,,,30.0,8.5,8.5,,,,80.4,18.92,20.84,66.8,34.62,34.62,,,,,,,,,,,,,,,,60.0,3.6,3.6,165.0,21.51,21.51,,31.28214285714286,20.714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.6,10.544,10.544,,,,,,,60.0,16.0,16.0,30.0,6.0,6.0,,,,125.0,4.502857142857143,4.502857142857143,,,,,,
241809,,,,,,,,,,0.0,32.456,32.456,,,,,,,,1.998,1.998,,,,,,,,,,,,,120.0,11.0,11.0,,,,,,,,,,,,,,,,,,,30.0,10.2,10.2,,,,30.0,20.4,20.4,167.6,42.94,45.81999999999999,,,,,,,,,,,,,,,,60.0,4.32,4.32,255.0,27.412,27.412,,35.83857142857143,23.857142857142858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8,15.602,15.602,,,,,,,90.0,22.0,22.0,30.0,6.0,6.0,,,,175.0,5.583095238095238,5.583095238095238,,,,,,
241810,,,,,,,,,,0.0,35.078,35.078,,,,,,,,1.998,1.998,,,,,,,,,,,,,120.0,11.8,11.8,,,,,,,,,,,,,,,,,,,30.0,11.9,11.9,,,,30.0,23.8,23.8,167.6,46.14,49.02,,,,,,,,,,,,,,,,60.0,5.04,5.04,255.0,28.914,28.914,,38.695,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8,14.336,14.336,,,,,,,90.0,22.0,22.0,30.0,6.0,6.0,,,,175.0,5.906666666666666,5.906666666666666,,,,,,
241811,,,,,,,,,,0.0,35.734,35.734,,,,,,,,1.998,1.998,,,,,,,,,,,,,120.0,12.0,12.0,,,,,,,,,,,,,,,,,,,30.0,11.9,11.9,,,,80.4,25.72,27.64,117.2,47.620000000000005,48.58,,,,,,,,,,,,,,,,60.0,5.04,5.04,255.0,29.714,29.714,,42.095,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8,14.336,14.336,,,,,,,90.0,22.0,22.0,30.0,6.0,6.0,,,,175.0,6.196666666666666,6.196666666666666,,,,,,
